file_path,file_size,sheet_count,max_rows,max_cols,total_cells,non_empty_cells,numeric_cell_count,string_cell_count,formula_count,hyperlink_count,avg_cell_length,entropy_of_text,base64_pattern_count,hex_pattern_count,has_macro,remote_template_present,ocr_extracted_text_length,preview_image_text_entropy,deceptive_keywords_count_ocr,macro_line_count,macro_procedure_count,macro_chr_count,macro_string_function_count,macro_arithmetic_operator_count,macro_concatenation_count,macro_callbyname_count,macro_comment_lines,macro_average_line_length,macro_token_count,macro_count,uses_file_api,uses_network_api,uses_process_api,merged_cells_count,hidden_sheets_count,protected_sheets_count,named_ranges_count,empty_sheet_count,rich_text_formatting_count,macro_count_parentheses,macro_count_assignments,macro_max_line_length,macro_max_string_literals,macro_max_arithmetic_ops,macro_max_concat_ops,macro_vocab_size,preview_image_width,preview_image_height,label
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4200.xlsx,16451,3,50,19,973,834,257,577,0,0,10.94244604316547,5.76682169208101,0,0,0,1,0,0,0,834,0,2,0,256,0,0,0,10.94244604316547,1256,0,0,0,0,0,0,0,0,0,0,0,0,30,0,2,0,1256,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2678.xlsx,802156,4,2369,20,89278,76552,25543,51009,0,0,11.1174234507263,5.747895333963649,0,0,0,1,0,0,0,76552,0,261,0,27351,0,0,0,11.1174234507263,19611,0,1,0,1,0,0,0,0,0,0,0,0,39,0,2,0,19611,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5230.xlsx,163157,3,1734,20,15641,13431,4423,9008,0,0,11.18546645819373,5.750759829128699,0,0,0,1,0,0,0,13431,0,60,0,4756,0,0,0,11.18546645819373,10185,0,1,0,1,0,0,0,0,0,0,0,0,38,0,2,0,10185,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/a032f0a4a8bb98cfaff6ff5868d01a1c89c465f194e3fa82940a89ab5b992f50.xlsx,147188,10,37,20,1782,83,3,80,67,0,44.0481927710843,4.97634779067022,0,0,0,19,0,0,0,83,0,0,0,70,238,0,0,44.0481927710843,184,0,0,0,0,0,9,0,8,1,0,160,81,1848,12,6,158,184,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e0bc5bcd5c6178422a8e85184462258caaaa06537dca1ff917ded53e4372a955.xlsx,18202,1,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9281.xlsx,453360,4,2098,20,52738,42320,13990,28330,2,0,11.13409735349716,5.749593868247572,0,0,0,1,0,0,0,42320,0,151,0,14933,0,0,0,11.13409735349716,16958,0,1,0,1,0,0,0,0,0,0,4,2,38,0,2,0,16958,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_8632.xlsx,306131,4,1350,19,32027,27442,9118,18324,0,0,11.16478390787843,5.749844396497752,0,0,0,1,0,0,0,27442,0,84,0,9619,0,0,0,11.16478390787843,14455,0,1,0,1,0,0,0,0,0,0,0,0,42,0,2,0,14455,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/78fc6e02ed8b715bf93cbcbfcc6c663341e772e15bea06ec44a6e79404d0cb6b.xls,74752,4,52,20,1489,88,11,77,0,0,9.34090909090909,4.61653563282328,0,0,0,0,0,0,0,88,0,0,0,33,108,0,0,9.34090909090909,138,0,0,0,0,0,0,0,0,0,0,6,1,124,46,6,22,138,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/d04071406e92f6e8cbfb6de5021454bab51cfab3551e8b9627ede9e5d8dcf4b2.xlsx,27130,2,254,12,736,271,4,267,0,13,26.4280442804428,8.31085452461694,0,0,0,9,0,0,0,275,0,0,0,53,0,0,0,26.0290909090909,730,0,0,0,0,9,0,0,0,0,44,4,0,128,0,12,0,730,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e195578a3489f1de3428a9be2d4cd655e128c9fa4d6016a008809c710f935b24.xlsx,145408,1,118,12,1416,13,1,12,0,0,295.692307692307,5.268230578202,9,0,0,0,0,0,0,13,0,0,0,5,16,0,0,295.692307692307,92,0,0,0,1,0,0,0,0,0,0,8,10,2765,18,2,14,92,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/9e5476b77bdd69bd6c64bf141006283554378a291bd90235b2b7ff6875b7ddc1.xlsx,105503,7,37,20,1383,69,2,67,57,0,57.6521739130434,5.16785695173511,0,0,0,16,0,0,0,69,0,0,0,70,299,0,0,57.6521739130434,224,0,0,0,0,0,6,0,7,1,0,137,68,1907,47,6,138,224,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_925.xlsx,120263,1,1170,11,12870,10107,3299,6808,1,0,11.18205204313842,5.747033241266561,0,0,0,1,0,0,0,10107,0,31,0,3669,0,0,0,11.18205204313842,8665,0,1,0,1,0,0,0,0,0,0,2,1,35,0,2,0,8665,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4229.xlsx,163785,2,2492,8,15428,13222,4403,8819,0,0,11.13916200272273,5.746486846267758,0,0,0,1,0,0,0,13222,0,49,0,4683,0,0,0,11.13916200272273,10046,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,0,10046,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2942.xlsx,116700,1,2672,5,13360,9129,2985,6144,1,0,11.10976010515938,5.736268895067929,0,0,0,1,0,0,0,9129,0,25,0,3285,0,0,0,11.10976010515938,8098,0,1,0,0,0,0,0,0,0,0,2,1,33,0,2,0,8098,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5430.xlsx,367055,4,1674,13,38204,32674,10958,21716,0,0,11.08141029564792,5.753645396585444,0,0,0,1,0,0,0,32674,0,100,0,11400,0,0,0,11.08141029564792,15548,0,1,0,1,0,0,0,0,0,0,0,0,38,0,2,0,15548,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9960.xlsx,27071,2,117,18,2113,1807,610,1197,0,0,11.0426120641948,5.740560600028533,0,0,0,1,0,0,0,1807,0,5,0,578,0,0,0,11.0426120641948,2472,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,0,2472,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2148.xlsx,230934,3,1491,10,26334,19669,6510,13159,3,0,11.12130764146627,5.7600288211518,0,0,0,1,0,0,0,19669,0,77,0,6966,0,0,0,11.12130764146627,12402,0,1,0,1,0,0,0,0,0,0,6,3,38,0,2,0,12402,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/70ff9d0a798477d646bdbd29e93c229aac3b7ece21ec9c771d1e61a0f6c906fc.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8e30b2ee061da11247938e23e08171d24954c1b7afd09268e98e1cde1ff87cfa.xls,131584,1,49,10,490,51,5,46,0,0,28.1960784313725,5.4606844688426,0,0,0,0,0,0,0,67,0,0,1,67,1,0,0,21.2238805970149,185,0,0,0,0,0,0,0,0,0,0,6,0,96,1,53,1,185,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/451d15915f56f185da45274363f4d9a45896f9132514b15965cd75baa6a36d98.xlsx,108032,4,46,20,1502,102,12,90,0,0,8.05882352941176,4.95034803186983,0,0,0,0,0,0,0,102,0,0,0,24,48,0,0,8.05882352941176,77,0,0,0,0,0,0,0,0,0,0,12,1,89,22,4,9,77,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/65e5e8b8496c6d6f00be78b1bdb703267e59eb9b2f2582871a82545745457b26.xlsx,825344,6,1005,104,100951,11259,10820,439,0,0,3.89217514876987,2.95256396085538,0,0,0,0,0,0,0,11371,2,0,0,225,3,0,0,3.84398909506639,664,0,0,0,0,0,0,0,0,0,0,120,0,95,0,3,1,664,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/8c1e1ce83532b9122b75cac967a3edc8c01b22312c4dcd38aae305f81c791bc9.xlsx,155140,1,103,10,1030,10,1,9,0,0,472.4,5.15850846265083,9,0,0,0,0,0,0,10,0,0,0,5,16,0,0,472.4,90,0,0,0,1,0,0,0,0,0,0,8,10,3627,18,2,14,90,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1178.xlsx,711814,4,2857,18,84821,66986,22265,44721,4,0,11.10885856746186,5.75261978393385,0,0,0,1,0,0,0,66986,0,223,0,23681,0,0,0,11.10885856746186,19121,0,1,0,1,0,0,0,0,0,0,8,4,39,0,2,0,19121,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e03cfe9fa954c3718d0d30d6ed9b43c6dae2bc1ca3fe65963481ec572408602c.xls,338944,3,138,135,21346,458,333,125,0,0,3.7117903930131,3.67731049694575,0,0,0,0,0,0,0,458,0,0,0,6,0,0,0,3.7117903930131,220,0,1,0,1,0,0,0,0,0,0,0,0,34,0,4,0,220,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6495.xlsx,292088,1,2568,13,33384,26474,8871,17603,1,0,11.12064667220669,5.746924804114618,0,0,0,1,0,0,0,26474,0,87,0,9348,0,0,0,11.12064667220669,14238,0,1,0,0,0,0,0,0,0,0,2,1,40,0,2,0,14238,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6988.xlsx,567238,4,2935,12,66980,52155,17342,34813,4,0,11.154520180232,5.752765755355825,0,0,0,1,0,0,0,52155,0,155,0,18050,0,0,0,11.154520180232,18009,0,1,0,1,0,0,0,0,0,0,8,4,39,0,2,0,18009,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/fe98b8563caaae6de9db429cb0a8aebdd20c5b3bd4f999bfd1535b53da5ea708.xlsx,145408,1,118,12,1416,13,2,11,0,0,295.846153846153,5.26991310702084,9,0,0,0,0,0,0,13,0,0,0,5,16,0,0,295.846153846153,91,0,0,0,1,0,0,0,0,0,0,8,10,2765,18,2,14,91,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/1d49ef3ba0b03ef4e3dc09739fd103c4cb7d7efa40c2f809e1fc340ab93be30d.xlsx,105427,7,37,20,1383,69,2,67,57,0,54.4782608695652,5.23146204794179,0,0,0,16,0,0,0,69,0,0,0,69,219,0,0,54.4782608695652,169,0,0,0,0,0,6,0,7,1,0,137,68,1907,12,6,138,169,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2015.xlsx,515961,3,2885,16,54612,46908,15663,31245,0,0,11.12390210625053,5.741752382742354,0,0,0,1,0,0,0,46908,0,148,0,16230,0,0,0,11.12390210625053,17452,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,17452,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2835.xlsx,392361,3,2023,21,44943,36162,12080,24082,2,0,11.19396051103368,5.751580653084313,0,0,0,1,0,0,0,36162,0,108,0,12641,0,0,0,11.19396051103368,16123,0,1,0,0,0,0,0,0,0,0,4,2,42,0,2,0,16123,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_370.xlsx,171771,1,993,19,18867,15311,5089,10222,1,0,11.1645222389132,5.770003593498304,0,0,0,1,0,0,0,15311,0,61,0,5370,0,0,0,11.1645222389132,10942,0,0,0,1,0,0,0,0,0,0,2,1,39,0,2,0,10942,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/d8cf35a527010d0c8e432fc3f4876fa530aabd0128e3965f5c5e130c01ac04a8.xlsx,9779,2,9,92,898,71,8,61,0,0,7.09859154929577,5.28787222962138,0,0,0,9,0,0,0,71,0,0,0,8,0,0,0,7.09859154929577,56,0,0,0,0,0,0,0,0,0,227,0,0,19,0,2,0,56,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_64.xlsx,477906,3,1418,20,55820,44660,14785,29875,3,0,11.14308105687416,5.737204967541953,0,0,0,1,0,0,0,44660,0,138,0,16165,0,0,0,11.14308105687416,17191,0,1,0,1,0,0,0,0,0,0,6,3,40,0,2,0,17191,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6070.xlsx,394059,3,2503,16,42159,36056,12189,23867,0,0,11.05516418903927,5.75237460944546,0,0,0,1,0,0,0,36056,0,123,0,12637,0,0,0,11.05516418903927,16069,0,1,0,0,0,0,0,0,0,0,2,0,40,0,2,0,16069,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/e4683f11c3451a78961282b2cd2174fc0f2c2e0669ffadc4f2ceba8adca0e246.xlsx,80897,19,2999,249,1244502,2047,1300,747,0,0,6.08939912066438,4.64077304478579,0,0,0,0,0,0,0,2047,0,0,0,3,0,0,0,6.08939912066438,509,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,509,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/86de4fc7ee4f19a269f69ce6170e161f67708e0b142c94b844983bd41ddb5287.xlsx,694195,1,48,6,288,62,20,42,7,0,11.1935483870967,6.76217639834068,0,0,0,10,0,0,0,64,0,0,0,28,0,0,0,10.8125,96,0,0,0,0,9,0,0,0,0,14,14,7,86,0,3,0,96,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/d8b58a57b07981dbd66c8638609fdf4b9639247bb6d57ba2dab2ea458e26774c.xlsx,70594,5,31,20,1174,64,0,64,53,0,48.640625,5.1735553632946,0,0,0,14,0,0,0,64,0,0,0,71,190,0,0,48.640625,157,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,7,125,157,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7567.xlsx,169615,3,1749,17,16374,14051,4708,9343,0,0,11.14155576115579,5.750702520928301,0,0,0,1,0,0,0,14051,0,47,0,4959,0,0,0,11.14155576115579,10504,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,10504,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9422.xlsx,115269,2,1262,8,12540,9193,3093,6100,2,0,11.13999782443163,5.77103222481263,0,0,0,1,0,0,0,9193,0,25,0,3055,0,0,0,11.13999782443163,8202,0,0,0,1,0,0,0,0,0,0,4,2,37,0,2,0,8202,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/80be4ea6f73573a5973021132a138c8e367cafcbcfd0cf815e7f85c524bdaea1.xlsx,132608,1,114,12,1368,10,0,10,0,0,415.9,5.21942597419181,9,0,0,0,0,0,0,10,0,0,3,5,16,0,0,415.9,87,0,0,0,1,0,0,0,0,0,0,8,10,3115,18,2,14,87,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/33005241b5867cf89969cf4980a1901cdda48fc967297d85f68e6417eafc0e11.xlsx,162059,7,161,45,8718,44,3,41,15,0,35.090909090909,4.91769589600003,0,0,0,15,0,0,0,44,0,0,0,8,80,0,0,35.090909090909,91,0,0,0,0,0,1,0,1,2,0,40,23,374,2,4,27,91,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5871.xlsx,176199,2,1444,17,18110,15517,5231,10286,0,0,11.12109299477992,5.74154402774106,0,0,0,1,0,0,0,15517,0,50,0,5607,0,0,0,11.12109299477992,11003,0,1,0,1,0,0,0,0,0,0,0,0,36,0,2,0,11003,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_6992.xlsx,674874,3,2948,18,79622,63703,21152,42551,3,0,11.14903536725115,5.74986476997135,0,0,0,1,0,0,0,63703,0,211,0,22562,0,0,0,11.14903536725115,18959,0,1,0,1,0,0,0,0,0,0,6,3,39,0,2,0,18959,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/913ab0615e43941038a10994d66a1bd9fa57e89822176e92153113fcee34a67c.xlsx,72553,2,2999,249,746751,1560,1268,292,0,0,4.24038461538461,2.86323585127622,0,0,0,0,0,0,0,1560,0,0,0,3,0,0,0,4.24038461538461,51,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,51,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/0678a782c1796acf082567ebfecc529bc6565a26c9bef2a73663569e1526edc1.xls,338432,3,133,54,9400,384,279,105,0,0,3.63020833333333,3.63193677438628,0,0,0,0,0,0,0,384,0,0,0,2,0,0,0,3.63020833333333,193,0,1,0,1,0,0,0,0,0,0,0,0,13,0,1,0,193,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/a2369537aad92d9febb1353752bf07d7f85e5592071a6f417c9ba24a3d36aba8.xlsx,175712,5,256,256,227651,19,0,19,0,0,29.7894736842105,5.05100881999488,2,0,1,13,0,0,0,19,0,0,0,53,0,0,0,29.7894736842105,65,1,0,0,0,1,0,0,0,0,1,0,0,104,0,11,0,65,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/a224de0a20a6099cc5b59ced3c0a0fd69e34334b33cfa024e4fe9e968cd2443a.xlsx,184368,3,1,1,3,0,0,0,0,0,0.0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/b448894afd8a4bf382097827f71d6074ebc1e148a0325fdc34ce9720dca73dbd.xlsx,78261,2,38,8,304,55,25,30,0,0,7.14545454545454,4.81041204166287,0,0,0,0,0,0,0,55,0,0,0,1,0,0,0,7.14545454545454,45,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,45,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/3f9cb61fa67bf923c7a201f578dd5b1f032047a5e203a9e5f43a154438b60deb.xls,154112,1,117,6,702,10,1,9,0,0,410.1,5.24364493608424,9,0,0,0,0,0,0,10,0,0,0,5,16,0,0,410.1,89,0,0,0,1,0,0,0,0,0,0,8,11,2957,18,2,14,89,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2450.xlsx,773975,4,2971,20,84247,72251,23881,48370,0,0,11.14272466817068,5.748650363270109,0,0,0,1,0,0,0,72251,0,227,0,25495,0,0,0,11.14272466817068,19371,0,1,0,1,0,0,0,0,0,0,0,0,39,0,2,0,19371,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1529.xlsx,275966,4,2319,10,32025,23202,7696,15506,4,0,11.22687699336264,5.756193656380839,0,0,0,1,0,0,0,23202,0,75,0,8190,0,0,0,11.22687699336264,13449,0,1,0,0,0,0,0,0,0,0,8,4,39,0,2,0,13449,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_1462.xlsx,610270,4,2951,21,71431,56718,18873,37845,2,0,11.17821502873867,5.755063425904088,0,0,0,1,0,0,0,56718,0,197,0,19880,0,0,0,11.17821502873867,18500,0,1,0,1,0,0,0,0,0,0,4,2,43,0,2,0,18500,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/aae3299fcaa99775af82290ae1679b5963dd94574830f70ae915d0919198ad4e.xlsx,105427,7,37,20,1383,69,2,67,57,0,54.4782608695652,5.23146204794179,0,0,0,16,0,0,0,69,0,0,0,69,219,0,0,54.4782608695652,169,0,0,0,0,0,6,0,7,1,0,137,68,1907,12,6,138,169,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9854.xlsx,6101,1,25,2,50,45,12,33,0,0,12.06666666666667,5.735513175867693,0,0,0,1,0,0,0,45,0,0,0,9,0,0,0,12.06666666666667,96,0,0,0,0,0,0,0,0,0,0,0,0,29,0,2,0,96,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/da1007119c4fc1a5dd1b664bef37727f974ada04c657fa5ae6f09cba2cbf6309.xlsx,102383,5,31,20,1174,64,0,64,53,0,47.9375,5.14117217816086,0,0,0,14,0,0,0,64,0,0,0,71,190,0,0,47.9375,152,0,0,0,0,0,4,0,7,1,0,121,60,1538,12,7,125,152,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_9623.xlsx,448448,2,1840,21,52007,42242,14153,28089,2,0,11.09360352256049,5.75018309174718,0,0,0,1,0,0,0,42242,0,143,0,14810,0,0,0,11.09360352256049,16926,0,1,0,1,0,0,0,0,0,0,6,2,39,0,2,0,16926,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2383.xlsx,449071,3,2792,11,46507,40005,13231,26774,0,0,11.17207849018873,5.755731538400305,0,0,0,1,0,0,0,40005,0,133,0,14160,0,0,0,11.17207849018873,16638,0,1,0,1,0,0,0,0,0,0,2,0,40,0,2,0,16638,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_3354.xlsx,372665,4,2822,17,38187,32593,10809,21784,0,0,11.17193875985641,5.751909156398995,0,0,0,1,0,0,0,32593,0,92,0,11314,0,0,0,11.17193875985641,15528,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,15528,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7368.xlsx,319306,2,2226,13,33514,28722,9477,19245,0,0,11.17063574959961,5.752019036006678,0,0,0,1,0,0,0,28722,0,100,0,10215,0,0,0,11.17063574959961,14619,0,1,0,1,0,0,0,0,0,0,0,0,38,0,2,0,14619,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_7889.xlsx,451707,1,2605,20,52100,42331,14036,28295,1,0,11.17925397462852,5.749768939643489,0,0,0,1,0,0,0,42331,0,132,0,14959,0,0,0,11.17925397462852,17002,0,1,0,1,0,0,0,0,0,0,2,1,39,0,2,0,17002,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/56d97d7aa18c0273d77b53c1d488763a4a54f72ab10e20ba88bc086449da73cf.xlsx,132608,1,114,12,1368,10,2,8,0,0,416.3,5.22342444456867,9,0,0,0,0,0,0,10,0,0,3,5,16,0,0,416.3,86,0,0,0,1,0,0,0,0,0,0,8,10,3115,18,2,14,86,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_2684.xlsx,111625,1,2529,5,12645,8635,2850,5785,1,0,11.18274464389114,5.75112189904921,0,0,0,1,0,0,0,8635,0,19,0,3009,0,0,0,11.18274464389114,7838,0,1,0,1,0,0,0,0,0,0,2,1,36,0,2,0,7838,0,0,0
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_5996.xlsx,248733,3,2113,18,25449,21835,7249,14586,0,0,11.19890084726357,5.751298036977277,0,0,0,1,0,0,0,21835,0,72,0,7851,0,0,0,11.19890084726357,13046,0,1,0,1,0,0,0,0,0,0,0,0,40,0,2,0,13046,0,0,0
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/910e449d025890cc10c331f41de133f6865bb8fbe66facafec461b121e9aef1d.xlsx,731136,1,2978,18,53604,5672,5664,8,0,0,4.64791960507757,2.90982415125813,0,0,0,0,0,0,0,5672,0,0,0,6,0,0,0,4.64791960507757,107,0,0,0,0,0,0,0,0,0,0,2,0,39,0,2,0,107,0,0,1
/content/drive/MyDrive/MasterCard/Nazgol /Malicious_Excel_Filtered_WithMoreExtension/26b3cdfefe2059d184752ea68ec9f921a1b2bcd57563b6ea09425a99d4b0200f.xlsx,105427,7,37,20,1383,69,2,67,57,0,54.4782608695652,5.23146204794179,0,0,0,16,0,0,0,69,0,0,0,69,219,0,0,54.4782608695652,169,0,0,0,0,0,6,0,7,1,0,137,68,1907,12,6,138,169,0,0,1
/content/drive/MyDrive/UNB/Mastercard project/Dataset/Excel_Benign_Done/BenignGenerated/Generated_benign_excels_10000/benign_sample_4636.xlsx,411494,4,2037,17,43337,37205,12366,24839,0,0,11.14946915737132,5.741902912990263,0,0,0,1,0,0,0,37205,0,129,0,13236,0,0,0,11.14946915737132,16220,0,1,0,0,0,0,0,0,0,0,0,0,38,0,2,0,16220,0,0,0
